date,year,month,temp_c,country
1901-01-15,1901,1,24.7,Grenada
1901-02-15,1901,2,24.8,Grenada
1901-03-15,1901,3,25.4,Grenada
1901-04-15,1901,4,26.2,Grenada
1901-05-15,1901,5,26.8,Grenada
1901-06-15,1901,6,26.3,Grenada
1901-07-15,1901,7,26.3,Grenada
1901-08-15,1901,8,26.5,Grenada
1901-09-15,1901,9,26.2,Grenada
1901-10-15,1901,10,25.8,Grenada
1901-11-15,1901,11,25.3,Grenada
1901-12-15,1901,12,24.5,Grenada
1902-01-15,1902,1,24.1,Grenada
1902-02-15,1902,2,24.3,Grenada
1902-03-15,1902,3,24.5,Grenada
1902-04-15,1902,4,25.5,Grenada
1902-05-15,1902,5,26.4,Grenada
1902-06-15,1902,6,26.2,Grenada
1902-07-15,1902,7,26.0,Grenada
1902-08-15,1902,8,26.4,Grenada
1902-09-15,1902,9,26.1,Grenada
1902-10-15,1902,10,25.6,Grenada
1902-11-15,1902,11,25.5,Grenada
1902-12-15,1902,12,24.8,Grenada
1903-01-15,1903,1,24.3,Grenada
1903-02-15,1903,2,24.5,Grenada
1903-03-15,1903,3,24.7,Grenada
1903-04-15,1903,4,25.5,Grenada
1903-05-15,1903,5,26.3,Grenada
1903-06-15,1903,6,26.3,Grenada
1903-07-15,1903,7,26.3,Grenada
1903-08-15,1903,8,26.3,Grenada
1903-09-15,1903,9,26.3,Grenada
1903-10-15,1903,10,26.0,Grenada
1903-11-15,1903,11,25.3,Grenada
1903-12-15,1903,12,24.5,Grenada
1904-01-15,1904,1,23.9,Grenada
1904-02-15,1904,2,24.1,Grenada
1904-03-15,1904,3,24.2,Grenada
1904-04-15,1904,4,25.3,Grenada
1904-05-15,1904,5,26.0,Grenada
1904-06-15,1904,6,26.0,Grenada
1904-07-15,1904,7,26.0,Grenada
1904-08-15,1904,8,26.0,Grenada
1904-09-15,1904,9,26.2,Grenada
1904-10-15,1904,10,25.4,Grenada
1904-11-15,1904,11,25.4,Grenada
1904-12-15,1904,12,24.6,Grenada
1905-01-15,1905,1,24.3,Grenada
1905-02-15,1905,2,23.8,Grenada
1905-03-15,1905,3,24.3,Grenada
1905-04-15,1905,4,25.7,Grenada
1905-05-15,1905,5,25.8,Grenada
1905-06-15,1905,6,26.0,Grenada
1905-07-15,1905,7,26.2,Grenada
1905-08-15,1905,8,26.4,Grenada
1905-09-15,1905,9,26.4,Grenada
1905-10-15,1905,10,25.8,Grenada
1905-11-15,1905,11,25.6,Grenada
1905-12-15,1905,12,24.3,Grenada
1906-01-15,1906,1,24.0,Grenada
1906-02-15,1906,2,24.0,Grenada
1906-03-15,1906,3,24.6,Grenada
1906-04-15,1906,4,25.4,Grenada
1906-05-15,1906,5,26.2,Grenada
1906-06-15,1906,6,25.8,Grenada
1906-07-15,1906,7,25.9,Grenada
1906-08-15,1906,8,26.3,Grenada
1906-09-15,1906,9,26.0,Grenada
1906-10-15,1906,10,26.1,Grenada
1906-11-15,1906,11,25.6,Grenada
1906-12-15,1906,12,24.1,Grenada
1907-01-15,1907,1,23.9,Grenada
1907-02-15,1907,2,24.0,Grenada
1907-03-15,1907,3,24.4,Grenada
1907-04-15,1907,4,25.3,Grenada
1907-05-15,1907,5,25.6,Grenada
1907-06-15,1907,6,25.7,Grenada
1907-07-15,1907,7,26.0,Grenada
1907-08-15,1907,8,26.1,Grenada
1907-09-15,1907,9,26.2,Grenada
1907-10-15,1907,10,25.8,Grenada
1907-11-15,1907,11,25.3,Grenada
1907-12-15,1907,12,24.6,Grenada
1908-01-15,1908,1,24.1,Grenada
1908-02-15,1908,2,23.9,Grenada
1908-03-15,1908,3,24.2,Grenada
1908-04-15,1908,4,25.1,Grenada
1908-05-15,1908,5,25.5,Grenada
1908-06-15,1908,6,25.9,Grenada
1908-07-15,1908,7,26.0,Grenada
1908-08-15,1908,8,26.2,Grenada
1908-09-15,1908,9,26.3,Grenada
1908-10-15,1908,10,25.7,Grenada
1908-11-15,1908,11,25.1,Grenada
1908-12-15,1908,12,24.8,Grenada
1909-01-15,1909,1,23.9,Grenada
1909-02-15,1909,2,24.1,Grenada
1909-03-15,1909,3,24.9,Grenada
1909-04-15,1909,4,25.5,Grenada
1909-05-15,1909,5,26.0,Grenada
1909-06-15,1909,6,25.6,Grenada
1909-07-15,1909,7,25.9,Grenada
1909-08-15,1909,8,26.0,Grenada
1909-09-15,1909,9,26.0,Grenada
1909-10-15,1909,10,25.7,Grenada
1909-11-15,1909,11,25.3,Grenada
1909-12-15,1909,12,24.1,Grenada
1910-01-15,1910,1,23.6,Grenada
1910-02-15,1910,2,24.0,Grenada
1910-03-15,1910,3,24.1,Grenada
1910-04-15,1910,4,25.0,Grenada
1910-05-15,1910,5,26.1,Grenada
1910-06-15,1910,6,26.0,Grenada
1910-07-15,1910,7,25.9,Grenada
1910-08-15,1910,8,26.1,Grenada
1910-09-15,1910,9,26.1,Grenada
1910-10-15,1910,10,25.8,Grenada
1910-11-15,1910,11,25.6,Grenada
1910-12-15,1910,12,24.8,Grenada
1911-01-15,1911,1,24.1,Grenada
1911-02-15,1911,2,23.7,Grenada
1911-03-15,1911,3,24.7,Grenada
1911-04-15,1911,4,25.2,Grenada
1911-05-15,1911,5,25.7,Grenada
