date,year,month,temp_c,country
1901-01-15,1901,1,-6.2,Ukraine
1901-02-15,1901,2,-4.1,Ukraine
1901-03-15,1901,3,1.8,Ukraine
1901-04-15,1901,4,8.9,Ukraine
1901-05-15,1901,5,15.1,Ukraine
1901-06-15,1901,6,21.7,Ukraine
1901-07-15,1901,7,21.1,Ukraine
1901-08-15,1901,8,21.0,Ukraine
1901-09-15,1901,9,13.9,Ukraine
1901-10-15,1901,10,8.9,Ukraine
1901-11-15,1901,11,1.3,Ukraine
1901-12-15,1901,12,-0.1,Ukraine
1902-01-15,1902,1,-0.8,Ukraine
1902-02-15,1902,2,-3.1,Ukraine
1902-03-15,1902,3,0.9,Ukraine
1902-04-15,1902,4,6.1,Ukraine
1902-05-15,1902,5,13.0,Ukraine
1902-06-15,1902,6,18.9,Ukraine
1902-07-15,1902,7,18.8,Ukraine
1902-08-15,1902,8,19.2,Ukraine
1902-09-15,1902,9,13.5,Ukraine
1902-10-15,1902,10,6.8,Ukraine
1902-11-15,1902,11,-2.2,Ukraine
1902-12-15,1902,12,-7.0,Ukraine
1903-01-15,1903,1,-4.2,Ukraine
1903-02-15,1903,2,-0.1,Ukraine
1903-03-15,1903,3,2.9,Ukraine
1903-04-15,1903,4,9.8,Ukraine
1903-05-15,1903,5,14.9,Ukraine
1903-06-15,1903,6,19.5,Ukraine
1903-07-15,1903,7,20.7,Ukraine
1903-08-15,1903,8,19.3,Ukraine
1903-09-15,1903,9,15.3,Ukraine
1903-10-15,1903,10,7.9,Ukraine
1903-11-15,1903,11,3.1,Ukraine
1903-12-15,1903,12,-3.4,Ukraine
1904-01-15,1904,1,-6.4,Ukraine
1904-02-15,1904,2,-0.4,Ukraine
1904-03-15,1904,3,-1.0,Ukraine
1904-04-15,1904,4,7.3,Ukraine
1904-05-15,1904,5,12.7,Ukraine
1904-06-15,1904,6,16.8,Ukraine
1904-07-15,1904,7,19.4,Ukraine
1904-08-15,1904,8,19.1,Ukraine
1904-09-15,1904,9,13.3,Ukraine
1904-10-15,1904,10,9.0,Ukraine
1904-11-15,1904,11,1.5,Ukraine
1904-12-15,1904,12,-1.4,Ukraine
1905-01-15,1905,1,-7.5,Ukraine
1905-02-15,1905,2,-3.2,Ukraine
1905-03-15,1905,3,-0.3,Ukraine
1905-04-15,1905,4,7.0,Ukraine
1905-05-15,1905,5,15.9,Ukraine
1905-06-15,1905,6,20.1,Ukraine
1905-07-15,1905,7,20.6,Ukraine
1905-08-15,1905,8,20.6,Ukraine
1905-09-15,1905,9,15.4,Ukraine
1905-10-15,1905,10,8.7,Ukraine
1905-11-15,1905,11,4.5,Ukraine
1905-12-15,1905,12,-2.4,Ukraine
1906-01-15,1906,1,-3.5,Ukraine
1906-02-15,1906,2,-3.4,Ukraine
1906-03-15,1906,3,2.9,Ukraine
1906-04-15,1906,4,10.2,Ukraine
1906-05-15,1906,5,18.1,Ukraine
1906-06-15,1906,6,19.5,Ukraine
1906-07-15,1906,7,20.9,Ukraine
1906-08-15,1906,8,18.2,Ukraine
1906-09-15,1906,9,13.0,Ukraine
1906-10-15,1906,10,7.4,Ukraine
1906-11-15,1906,11,3.9,Ukraine
1906-12-15,1906,12,-2.5,Ukraine
1907-01-15,1907,1,-7.4,Ukraine
1907-02-15,1907,2,-6.8,Ukraine
1907-03-15,1907,3,-1.2,Ukraine
1907-04-15,1907,4,6.1,Ukraine
1907-05-15,1907,5,16.0,Ukraine
1907-06-15,1907,6,18.3,Ukraine
1907-07-15,1907,7,19.8,Ukraine
1907-08-15,1907,8,18.4,Ukraine
1907-09-15,1907,9,14.1,Ukraine
1907-10-15,1907,10,10.6,Ukraine
1907-11-15,1907,11,-1.3,Ukraine
1907-12-15,1907,12,-4.8,Ukraine
1908-01-15,1908,1,-5.2,Ukraine
1908-02-15,1908,2,-2.2,Ukraine
1908-03-15,1908,3,-0.8,Ukraine
1908-04-15,1908,4,6.8,Ukraine
1908-05-15,1908,5,14.2,Ukraine
1908-06-15,1908,6,18.4,Ukraine
1908-07-15,1908,7,20.1,Ukraine
1908-08-15,1908,8,18.7,Ukraine
1908-09-15,1908,9,14.1,Ukraine
1908-10-15,1908,10,6.7,Ukraine
1908-11-15,1908,11,-2.1,Ukraine
1908-12-15,1908,12,-5.6,Ukraine
1909-01-15,1909,1,-7.9,Ukraine
1909-02-15,1909,2,-7.8,Ukraine
1909-03-15,1909,3,-0.2,Ukraine
1909-04-15,1909,4,6.6,Ukraine
1909-05-15,1909,5,13.4,Ukraine
1909-06-15,1909,6,17.7,Ukraine
1909-07-15,1909,7,20.1,Ukraine
1909-08-15,1909,8,20.1,Ukraine
1909-09-15,1909,9,17.9,Ukraine
1909-10-15,1909,10,11.1,Ukraine
1909-11-15,1909,11,2.7,Ukraine
1909-12-15,1909,12,-0.3,Ukraine
1910-01-15,1910,1,-2.4,Ukraine
1910-02-15,1910,2,-1.1,Ukraine
1910-03-15,1910,3,1.5,Ukraine
1910-04-15,1910,4,9.7,Ukraine
1910-05-15,1910,5,15.8,Ukraine
1910-06-15,1910,6,19.5,Ukraine
1910-07-15,1910,7,20.3,Ukraine
1910-08-15,1910,8,18.5,Ukraine
1910-09-15,1910,9,14.4,Ukraine
1910-10-15,1910,10,6.9,Ukraine
1910-11-15,1910,11,3.2,Ukraine
1910-12-15,1910,12,-0.1,Ukraine
1911-01-15,1911,1,-5.8,Ukraine
1911-02-15,1911,2,-9.6,Ukraine
