date,year,month,temp_c,country
1901-01-15,1901,1,24.5,Zimbabwe
1901-02-15,1901,2,23.7,Zimbabwe
1901-03-15,1901,3,23.1,Zimbabwe
1901-04-15,1901,4,21.6,Zimbabwe
1901-05-15,1901,5,18.5,Zimbabwe
1901-06-15,1901,6,15.4,Zimbabwe
1901-07-15,1901,7,15.3,Zimbabwe
1901-08-15,1901,8,18.0,Zimbabwe
1901-09-15,1901,9,20.4,Zimbabwe
1901-10-15,1901,10,23.2,Zimbabwe
1901-11-15,1901,11,24.1,Zimbabwe
1901-12-15,1901,12,23.5,Zimbabwe
1902-01-15,1902,1,23.6,Zimbabwe
1902-02-15,1902,2,23.5,Zimbabwe
1902-03-15,1902,3,22.8,Zimbabwe
1902-04-15,1902,4,22.5,Zimbabwe
1902-05-15,1902,5,18.3,Zimbabwe
1902-06-15,1902,6,16.4,Zimbabwe
1902-07-15,1902,7,16.9,Zimbabwe
1902-08-15,1902,8,18.7,Zimbabwe
1902-09-15,1902,9,22.2,Zimbabwe
1902-10-15,1902,10,22.5,Zimbabwe
1902-11-15,1902,11,24.6,Zimbabwe
1902-12-15,1902,12,24.9,Zimbabwe
1903-01-15,1903,1,24.2,Zimbabwe
1903-02-15,1903,2,24.2,Zimbabwe
1903-03-15,1903,3,23.6,Zimbabwe
1903-04-15,1903,4,22.9,Zimbabwe
1903-05-15,1903,5,20.2,Zimbabwe
1903-06-15,1903,6,16.3,Zimbabwe
1903-07-15,1903,7,15.7,Zimbabwe
1903-08-15,1903,8,18.6,Zimbabwe
1903-09-15,1903,9,22.2,Zimbabwe
1903-10-15,1903,10,24.3,Zimbabwe
1903-11-15,1903,11,23.9,Zimbabwe
1903-12-15,1903,12,23.3,Zimbabwe
1904-01-15,1904,1,22.9,Zimbabwe
1904-02-15,1904,2,22.4,Zimbabwe
1904-03-15,1904,3,21.5,Zimbabwe
1904-04-15,1904,4,21.4,Zimbabwe
1904-05-15,1904,5,17.8,Zimbabwe
1904-06-15,1904,6,16.9,Zimbabwe
1904-07-15,1904,7,15.0,Zimbabwe
1904-08-15,1904,8,17.6,Zimbabwe
1904-09-15,1904,9,19.5,Zimbabwe
1904-10-15,1904,10,23.7,Zimbabwe
1904-11-15,1904,11,24.9,Zimbabwe
1904-12-15,1904,12,22.6,Zimbabwe
1905-01-15,1905,1,24.1,Zimbabwe
1905-02-15,1905,2,23.4,Zimbabwe
1905-03-15,1905,3,21.9,Zimbabwe
1905-04-15,1905,4,20.8,Zimbabwe
1905-05-15,1905,5,18.3,Zimbabwe
1905-06-15,1905,6,17.6,Zimbabwe
1905-07-15,1905,7,14.9,Zimbabwe
1905-08-15,1905,8,18.8,Zimbabwe
1905-09-15,1905,9,22.5,Zimbabwe
1905-10-15,1905,10,25.7,Zimbabwe
1905-11-15,1905,11,24.6,Zimbabwe
1905-12-15,1905,12,24.7,Zimbabwe
1906-01-15,1906,1,25.1,Zimbabwe
1906-02-15,1906,2,22.5,Zimbabwe
1906-03-15,1906,3,22.6,Zimbabwe
1906-04-15,1906,4,20.5,Zimbabwe
1906-05-15,1906,5,18.9,Zimbabwe
1906-06-15,1906,6,16.0,Zimbabwe
1906-07-15,1906,7,15.4,Zimbabwe
1906-08-15,1906,8,17.3,Zimbabwe
1906-09-15,1906,9,21.0,Zimbabwe
1906-10-15,1906,10,22.9,Zimbabwe
1906-11-15,1906,11,22.7,Zimbabwe
1906-12-15,1906,12,23.6,Zimbabwe
1907-01-15,1907,1,23.7,Zimbabwe
1907-02-15,1907,2,22.7,Zimbabwe
1907-03-15,1907,3,22.6,Zimbabwe
1907-04-15,1907,4,20.8,Zimbabwe
1907-05-15,1907,5,18.5,Zimbabwe
1907-06-15,1907,6,15.6,Zimbabwe
1907-07-15,1907,7,13.9,Zimbabwe
1907-08-15,1907,8,16.2,Zimbabwe
1907-09-15,1907,9,20.5,Zimbabwe
1907-10-15,1907,10,23.6,Zimbabwe
1907-11-15,1907,11,23.7,Zimbabwe
1907-12-15,1907,12,23.6,Zimbabwe
1908-01-15,1908,1,23.5,Zimbabwe
1908-02-15,1908,2,23.0,Zimbabwe
1908-03-15,1908,3,22.8,Zimbabwe
1908-04-15,1908,4,21.4,Zimbabwe
1908-05-15,1908,5,17.3,Zimbabwe
1908-06-15,1908,6,16.6,Zimbabwe
1908-07-15,1908,7,15.5,Zimbabwe
1908-08-15,1908,8,18.8,Zimbabwe
1908-09-15,1908,9,22.0,Zimbabwe
1908-10-15,1908,10,25.2,Zimbabwe
1908-11-15,1908,11,24.6,Zimbabwe
1908-12-15,1908,12,24.1,Zimbabwe
1909-01-15,1909,1,23.6,Zimbabwe
